time,travel time,sample count
2019-02-27 15:00:00,9.69,404
2019-02-19 19:00:00,7.19,478
2019-02-10 08:00:00,9.11,406
2019-02-16 19:00:00,7.11,477
2019-02-06 15:00:00,10.3,423
2019-02-22 05:00:00,6.33,472
2019-02-17 10:00:00,6.26,474
2019-02-15 06:00:00,7.11,478
2019-02-20 12:00:00,7.07,477
2019-02-25 19:00:00,8.52,475
2019-02-22 18:00:00,7.37,480
2019-02-06 07:00:00,15.95,417
2019-02-04 01:00:00,11.39,367
2019-02-26 19:00:00,6.81,478
2019-02-05 07:00:00,15.2,417
2019-02-14 16:00:00,12.05,478
